country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",11-04-2025 00:00,23.616515,87.119133,PM10,36,67,45
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",11-04-2025 00:00,23.616515,87.119133,NO2,6,37,14
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",11-04-2025 00:00,23.616515,87.119133,CO,24,44,34
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",11-04-2025 00:00,23.508764,87.35444,PM2.5,3,45,20
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",11-04-2025 00:00,22.06047,88.109737,SO2,9,28,14
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",11-04-2025 00:00,22.629801,88.352017,OZONE,14,44,29
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",11-04-2025 00:00,22.554954,88.292568,PM2.5,16,25,20
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",11-04-2025 00:00,22.554954,88.292568,PM10,30,58,44
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",11-04-2025 00:00,22.554954,88.292568,NH3,1,1,1
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",11-04-2025 00:00,22.6025571,88.3105664,PM2.5,1,40,19
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",11-04-2025 00:00,22.611968,88.347422,CO,12,28,18
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",11-04-2025 00:00,22.5687319,88.2797276,OZONE,15,44,27
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",11-04-2025 00:00,22.5367507,88.3638022,PM10,17,83,31
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",11-04-2025 00:00,22.58157048,88.41002457,OZONE,18,27,20
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",11-04-2025 00:00,22.49929,88.36917,PM2.5,46,81,54
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",11-04-2025 00:00,22.49929,88.36917,PM10,44,85,53
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",11-04-2025 00:00,22.49929,88.36917,SO2,6,20,8
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",11-04-2025 00:00,22.627847,88.380669,PM2.5,27,69,39
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",11-04-2025 00:00,22.5448082,88.3403691,SO2,5,13,8
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",11-04-2025 00:00,26.6879226,88.4152495,PM2.5,39,142,60
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",11-04-2025 00:00,26.6879226,88.4152495,CO,30,57,44
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",11-04-2025 00:00,14.675886,77.593027,OZONE,8,47,40
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",11-04-2025 00:00,13.20488,79.097889,SO2,9,12,11
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",11-04-2025 00:00,13.20488,79.097889,OZONE,15,33,26
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-04-2025 00:00,14.465052,78.824187,PM2.5,44,66,54
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-04-2025 00:00,14.465052,78.824187,PM10,39,61,49
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-04-2025 00:00,16.9872867,81.7363176,PM10,44,74,58
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-04-2025 00:00,16.9872867,81.7363176,CO,8,101,37
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",11-04-2025 00:00,13.67,79.35,OZONE,16,45,37
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-04-2025 00:00,25.265194,87.012947,NO2,9,11,10
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-04-2025 00:00,25.265194,87.012947,SO2,42,82,56
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",11-04-2025 00:00,25.56752,83.966379,NO2,4,5,5
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",11-04-2025 00:00,25.56752,83.966379,SO2,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-04-2025 00:00,25.7808257,84.7446768,PM10,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-04-2025 00:00,25.7808257,84.7446768,CO,12,31,26
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-04-2025 00:00,25.7808257,84.7446768,OZONE,1,10,1
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",11-04-2025 00:00,24.7955,84.9994,SO2,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",11-04-2025 00:00,24.792403,84.992416,PM2.5,8,220,79
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",11-04-2025 00:00,17.72,83.3,SO2,2,20,9
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",11-04-2025 00:00,17.72,83.3,OZONE,9,12,11
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",11-04-2025 00:00,26.071318,91.87488,PM10,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",11-04-2025 00:00,26.071318,91.87488,NO2,6,24,14
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-04-2025 00:00,26.10887,91.589544,PM10,27,397,95
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-04-2025 00:00,26.10887,91.589544,NH3,9,32,18
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-04-2025 00:00,26.1875,91.744194,PM2.5,55,320,154
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-04-2025 00:00,26.1875,91.744194,PM10,48,173,101
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-04-2025 00:00,16.536107,80.594233,NH3,3,7,4
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-04-2025 00:00,16.536107,80.594233,CO,16,35,24
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-04-2025 00:00,16.536107,80.594233,OZONE,4,33,18
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",11-04-2025 00:00,16.486692,80.699436,PM10,49,86,59
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",11-04-2025 00:00,16.486692,80.699436,CO,34,60,35
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",11-04-2025 00:00,16.509717,80.612222,SO2,7,9,8
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",11-04-2025 00:00,16.509717,80.612222,CO,32,48,40
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-04-2025 00:00,16.554731,80.64911,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-04-2025 00:00,16.554731,80.64911,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-04-2025 00:00,16.554731,80.64911,OZONE,32,48,38
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",11-04-2025 00:00,26.1403345,85.3650192,CO,32,71,48
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",11-04-2025 00:00,26.1209,85.3647,CO,10,36,12
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",11-04-2025 00:00,25.586562,85.043586,PM10,29,144,91
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",11-04-2025 00:00,25.586562,85.043586,NO2,29,36,31
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",11-04-2025 00:00,25.592539,85.227158,SO2,6,8,7
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",11-04-2025 00:00,25.610369,85.132568,OZONE,37,45,38
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-04-2025 00:00,26.349082,92.68449,PM2.5,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-04-2025 00:00,26.349082,92.68449,PM10,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-04-2025 00:00,26.349082,92.68449,SO2,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-04-2025 00:00,26.446912,91.439057,SO2,2,5,3
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-04-2025 00:00,26.446912,91.439057,OZONE,11,18,15
India,Assam,Silchar,"Tarapur, Silchar - PCBA",11-04-2025 00:00,24.82827,92.79525,PM10,49,50,50
India,Assam,Silchar,"Tarapur, Silchar - PCBA",11-04-2025 00:00,24.82827,92.79525,NH3,1,2,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",11-04-2025 00:00,26.987634,94.636574,PM2.5,28,91,59
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",11-04-2025 00:00,11.654054,92.734055,PM2.5,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",11-04-2025 00:00,16.5150833,80.5181667,CO,16,68,34
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",11-04-2025 00:00,16.5150833,80.5181667,OZONE,5,69,38
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",11-04-2025 00:00,14.675886,77.593027,PM2.5,40,101,79
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",11-04-2025 00:00,14.675886,77.593027,SO2,7,12,9
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",11-04-2025 00:00,24.792403,84.992416,NH3,4,6,5
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",11-04-2025 00:00,24.792403,84.992416,CO,22,53,32
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-04-2025 00:00,24.762518,84.982348,NH3,3,4,3
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",11-04-2025 00:00,25.560083,87.553265,NH3,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",11-04-2025 00:00,26.0881305,87.93840336,PM10,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",11-04-2025 00:00,26.0881305,87.93840336,SO2,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",11-04-2025 00:00,25.5626095,84.663264,SO2,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",11-04-2025 00:00,25.5626095,84.663264,CO,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",11-04-2025 00:00,26.80365,84.51954,NH3,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",11-04-2025 00:00,25.251013,86.989001,PM2.5,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",11-04-2025 00:00,25.251013,86.989001,SO2,14,66,37
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-04-2025 00:00,25.265194,87.012947,PM2.5,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",11-04-2025 00:00,27.308328,84.531742,NH3,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",11-04-2025 00:00,26.63086,84.90051,CO,33,76,41
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-04-2025 00:00,25.376776,86.471523,NO2,21,24,22
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",11-04-2025 00:00,26.1403345,85.3650192,PM10,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-04-2025 00:00,28.656756,77.227234,CO,40,100,68
India,Delhi,Delhi,"DTU, Delhi - CPCB",11-04-2025 00:00,28.7500499,77.1112615,CO,20,58,29
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-04-2025 00:00,28.498571,77.26484,PM2.5,45,249,125
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-04-2025 00:00,28.498571,77.26484,SO2,19,34,26
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",11-04-2025 00:00,28.5710274,77.0719006,PM2.5,50,273,125
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",11-04-2025 00:00,28.5710274,77.0719006,PM10,111,488,236
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",11-04-2025 00:00,28.5710274,77.0719006,NH3,13,19,16
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",11-04-2025 00:00,28.5627763,77.1180053,CO,38,72,41
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",11-04-2025 00:00,22.12665,83.483212,PM10,19,282,55
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",11-04-2025 00:00,22.1910172,83.5197009,NH3,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",11-04-2025 00:00,21.258815,81.578979,PM2.5,5,35,24
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",11-04-2025 00:00,21.258815,81.578979,NO2,25,53,43
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",11-04-2025 00:00,21.258815,81.578979,OZONE,4,63,32
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-04-2025 00:00,21.219665,81.630094,OZONE,8,31,20
India,Bihar,Patna,"Muradpur, Patna - BSPCB",11-04-2025 00:00,25.619651,85.147382,OZONE,6,40,19
India,Bihar,Patna,"Samanpura, Patna - BSPCB",11-04-2025 00:00,25.596727,85.085624,OZONE,10,102,18
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-04-2025 00:00,25.366336,87.117468,PM2.5,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-04-2025 00:00,25.366336,87.117468,NH3,2,3,3
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-04-2025 00:00,25.366336,87.117468,SO2,13,17,16
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",11-04-2025 00:00,25.0328,85.41948,PM2.5,NA,NA,NA
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-04-2025 00:00,21.371751,81.664929,PM2.5,34,91,63
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-04-2025 00:00,21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-04-2025 00:00,21.371751,81.664929,SO2,10,61,32
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-04-2025 00:00,28.815329,77.15301,CO,4,40,18
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-04-2025 00:00,28.815329,77.15301,OZONE,1,18,4
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-04-2025 00:00,28.647622,77.315809,OZONE,1,44,15
India,Delhi,Delhi,"ITO, Delhi - CPCB",11-04-2025 00:00,28.628624,77.24106,NH3,7,12,9
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",11-04-2025 00:00,28.73282,77.170633,OZONE,5,287,83
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-04-2025 00:00,28.58028,77.233829,CO,46,85,50
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-04-2025 00:00,28.58028,77.233829,OZONE,6,96,52
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",11-04-2025 00:00,28.588333,77.221667,PM10,105,309,163
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",11-04-2025 00:00,22.118125,83.140608,NO2,7,18,11
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",11-04-2025 00:00,22.118125,83.140608,OZONE,21,88,50
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",11-04-2025 00:00,22.348441,82.549611,PM2.5,69,115,89
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",11-04-2025 00:00,22.348441,82.549611,PM10,66,154,101
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",11-04-2025 00:00,22.348441,82.549611,NO2,77,89,83
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",11-04-2025 00:00,22.348441,82.549611,SO2,6,9,7
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",11-04-2025 00:00,28.695381,77.181665,SO2,10,40,22
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-04-2025 00:00,28.7762,77.051074,NH3,8,14,10
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",11-04-2025 00:00,28.7256504,77.2011573,CO,26,56,29
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-04-2025 00:00,28.656756,77.227234,NO2,68,176,117
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",11-04-2025 00:00,30.751462,76.762879,SO2,3,12,7
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",11-04-2025 00:00,30.719859,76.738637,CO,20,103,54
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-04-2025 00:00,21.194815,81.31477,PM10,31,66,43
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-04-2025 00:00,21.194815,81.31477,CO,8,44,19
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-04-2025 00:00,25.859655,85.77944,PM2.5,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-04-2025 00:00,25.859655,85.77944,SO2,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-04-2025 00:00,25.859655,85.77944,CO,7,34,10
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-04-2025 00:00,26.2271665,84.3570427,NO2,5,10,7
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-04-2025 00:00,23.041137,72.456691,PM2.5,48,115,86
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-04-2025 00:00,23.041137,72.456691,SO2,1,2,1
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-04-2025 00:00,23.041137,72.456691,OZONE,12,69,45
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-04-2025 00:00,23.023389,72.515201,CO,4,16,10
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",11-04-2025 00:00,23.076793,72.627874,SO2,1,24,7
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",11-04-2025 00:00,23.076793,72.627874,OZONE,9,67,39
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",11-04-2025 00:00,23.04307,72.562968,NH3,4,7,6
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",11-04-2025 00:00,21.613267,73.010555,OZONE,31,33,32
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",11-04-2025 00:00,23.243639,72.68994,PM2.5,47,143,94
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",11-04-2025 00:00,23.243639,72.68994,CO,32,68,46
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",11-04-2025 00:00,23.221714,72.654328,NO2,22,25,24
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",11-04-2025 00:00,22.410802,73.097923,PM10,NA,NA,NA
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",11-04-2025 00:00,22.410802,73.097923,NO2,NA,NA,NA
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",11-04-2025 00:00,28.710508,77.249485,OZONE,2,191,62
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",11-04-2025 00:00,28.672342,77.31526,PM2.5,50,327,119
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",11-04-2025 00:00,28.672342,77.31526,PM10,90,376,208
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",11-04-2025 00:00,28.672342,77.31526,NO2,19,68,39
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-04-2025 00:00,28.699793,77.165453,NH3,11,18,14
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-04-2025 00:00,23.107969,72.574648,PM2.5,40,148,84
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-04-2025 00:00,28.530785,77.271255,CO,74,101,84
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",11-04-2025 00:00,28.623763,77.287209,PM10,72,428,267
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",11-04-2025 00:00,28.623763,77.287209,SO2,7,11,8
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",11-04-2025 00:00,28.674045,77.131023,OZONE,4,310,39
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-04-2025 00:00,28.639652,77.146275,PM10,69,266,166
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-04-2025 00:00,28.639652,77.146275,NH3,6,15,9
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-04-2025 00:00,28.639652,77.146275,OZONE,1,29,10
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",11-04-2025 00:00,28.611281,77.237738,PM10,55,319,194
India,Delhi,Delhi,"Mundka, Delhi - DPCC",11-04-2025 00:00,28.684678,77.076574,SO2,9,29,17
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-04-2025 00:00,28.60909,77.0325413,PM10,99,415,198
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-04-2025 00:00,28.60909,77.0325413,NH3,11,13,12
India,Gujarat,Surat,"Science Center, Surat - SMC",11-04-2025 00:00,21.170046,72.795405,NO2,12,17,14
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-04-2025 00:00,22.969611,72.6435,SO2,6,10,8
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",11-04-2025 00:00,28.422681,77.148944,PM10,NA,NA,NA
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-04-2025 00:00,28.732528,77.11992,NH3,11,14,12
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",11-04-2025 00:00,28.6514781,77.1473105,PM2.5,77,500,249
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",11-04-2025 00:00,28.6514781,77.1473105,PM10,93,330,199
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",11-04-2025 00:00,28.6514781,77.1473105,OZONE,12,60,31
India,Delhi,Delhi,"Narela, Delhi - DPCC",11-04-2025 00:00,28.822836,77.101981,PM2.5,55,329,206
India,Delhi,Delhi,"Narela, Delhi - DPCC",11-04-2025 00:00,28.822836,77.101981,PM10,109,500,241
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",11-04-2025 00:00,28.56789,77.250515,SO2,1,30,15
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",11-04-2025 00:00,28.56789,77.250515,CO,10,38,19
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-04-2025 00:00,23.107969,72.574648,NO2,70,118,82
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",11-04-2025 00:00,22.977134,72.553024,SO2,20,66,42
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",11-04-2025 00:00,23.020509,72.579261,NH3,4,9,6
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-04-2025 00:00,15.459706,75.008381,SO2,1,2,1
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",11-04-2025 00:00,15.411456,75.638133,PM10,29,45,36
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",11-04-2025 00:00,15.411456,75.638133,SO2,16,19,18
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",11-04-2025 00:00,15.411456,75.638133,OZONE,26,55,44
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-04-2025 00:00,15.3714823,75.1160168,PM10,44,59,48
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-04-2025 00:00,15.3714823,75.1160168,NO2,7,15,12
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-04-2025 00:00,15.3714823,75.1160168,SO2,2,3,3
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",11-04-2025 00:00,17.321993,76.822628,NH3,1,2,1
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",11-04-2025 00:00,17.321993,76.822628,OZONE,37,76,54
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-04-2025 00:00,17.336318,76.847397,CO,32,55,41
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-04-2025 00:00,17.336318,76.847397,OZONE,1,19,12
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",11-04-2025 00:00,15.34763,76.181767,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-04-2025 00:00,12.9135218,77.5950804,CO,20,38,32
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",11-04-2025 00:00,12.9756843,77.5660749,CO,48,100,53
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",11-04-2025 00:00,13.029152,77.585901,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",11-04-2025 00:00,12.938539,77.5901,NO2,9,36,15
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-04-2025 00:00,12.920984,77.584908,PM2.5,35,65,49
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-04-2025 00:00,12.920984,77.584908,NO2,12,16,12
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-04-2025 00:00,12.920984,77.584908,CO,1,22,7
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",11-04-2025 00:00,13.003872,77.664217,NO2,18,23,22
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",11-04-2025 00:00,13.0270199,77.494094,PM2.5,21,135,74
